condition,rating,idea_id,from_ego_id,for_alter_id
notrecommended,1,14728_10,ego_trt_175,alt_58
notrecommended,2,14729_10,ego_trt_175,alt_58
notrecommended,1,14730_10,ego_trt_175,alt_58
notrecommended,2,14731_10,ego_trt_175,alt_58
notrecommended,1,14732_10,ego_trt_175,alt_58
notrecommended,2,14733_10,ego_trt_175,alt_58
notrecommended,2,14768_10,ego_trt_175,alt_11
notrecommended,1,14769_10,ego_trt_175,alt_11
notrecommended,3,14770_10,ego_trt_175,alt_11
notrecommended,1,14771_10,ego_trt_175,alt_11
notrecommended,2,14772_10,ego_trt_175,alt_11
notrecommended,1,14773_10,ego_trt_175,alt_11
notrecommended,2,14808_10,ego_trt_175,alt_43
notrecommended,3,14809_10,ego_trt_175,alt_43
notrecommended,1,14810_10,ego_trt_175,alt_43
notrecommended,1,14811_10,ego_trt_175,alt_43
notrecommended,2,14812_10,ego_trt_175,alt_43
notrecommended,1,14813_10,ego_trt_175,alt_43
recommended,2,14848_10,ego_trt_175,alt_1
recommended,1,14849_10,ego_trt_175,alt_1
recommended,3,14850_10,ego_trt_175,alt_1
recommended,3,14852_10,ego_trt_175,alt_1
recommended,2,14853_10,ego_trt_175,alt_1
recommended,4,14888_10,ego_trt_175,alt_7
recommended,3,14889_10,ego_trt_175,alt_7
recommended,3,14890_10,ego_trt_175,alt_7
recommended,2,14891_10,ego_trt_175,alt_7
recommended,3,14892_10,ego_trt_175,alt_7
recommended,3,14893_10,ego_trt_175,alt_7
notrecommended,4,14928_10,ego_trt_175,alt_30
notrecommended,2,14929_10,ego_trt_175,alt_30
notrecommended,3,14930_10,ego_trt_175,alt_30
notrecommended,2,14931_10,ego_trt_175,alt_30
notrecommended,3,14932_10,ego_trt_175,alt_30
notrecommended,2,14933_10,ego_trt_175,alt_30
recommended,4,5630_7,ego_trt_110,alt_42
recommended,3,5631_7,ego_trt_110,alt_42
recommended,5,5632_7,ego_trt_110,alt_42
recommended,4,5633_7,ego_trt_110,alt_42
recommended,3,5634_7,ego_trt_110,alt_42
recommended,4,5635_7,ego_trt_110,alt_42
notrecommended,4,5672_7,ego_trt_110,alt_59
notrecommended,3,5673_7,ego_trt_110,alt_59
notrecommended,2,5674_7,ego_trt_110,alt_59
notrecommended,3,5675_7,ego_trt_110,alt_59
notrecommended,3,5676_7,ego_trt_110,alt_59
notrecommended,4,5677_7,ego_trt_110,alt_59
notrecommended,4,5712_7,ego_trt_110,alt_37
notrecommended,3,5713_7,ego_trt_110,alt_37
notrecommended,4,5714_7,ego_trt_110,alt_37
notrecommended,3,5715_7,ego_trt_110,alt_37
notrecommended,2,5716_7,ego_trt_110,alt_37
notrecommended,3,5717_7,ego_trt_110,alt_37
notrecommended,4,5752_7,ego_trt_110,alt_13
notrecommended,2,5753_7,ego_trt_110,alt_13
notrecommended,4,5754_7,ego_trt_110,alt_13
notrecommended,4,5755_7,ego_trt_110,alt_13
notrecommended,3,5756_7,ego_trt_110,alt_13
notrecommended,4,5757_7,ego_trt_110,alt_13
notrecommended,3,5792_7,ego_trt_110,alt_19
notrecommended,3,5793_7,ego_trt_110,alt_19
notrecommended,3,5794_7,ego_trt_110,alt_19
notrecommended,4,5795_7,ego_trt_110,alt_19
notrecommended,3,5796_7,ego_trt_110,alt_19
notrecommended,4,5797_7,ego_trt_110,alt_19
recommended,4,5832_7,ego_trt_110,alt_9
recommended,2,5833_7,ego_trt_110,alt_9
recommended,4,5834_7,ego_trt_110,alt_9
recommended,3,5835_7,ego_trt_110,alt_9
recommended,4,5836_7,ego_trt_110,alt_9
recommended,2,5837_7,ego_trt_110,alt_9
notrecommended,4,12190_8,ego_trt_143,alt_54
notrecommended,5,12191_8,ego_trt_143,alt_54
notrecommended,4,12192_8,ego_trt_143,alt_54
notrecommended,4,12193_8,ego_trt_143,alt_54
notrecommended,5,12194_8,ego_trt_143,alt_54
notrecommended,4,12195_8,ego_trt_143,alt_54
notrecommended,3,12230_8,ego_trt_143,alt_25
notrecommended,2,12231_8,ego_trt_143,alt_25
notrecommended,4,12232_8,ego_trt_143,alt_25
notrecommended,3,12233_8,ego_trt_143,alt_25
notrecommended,4,12234_8,ego_trt_143,alt_25
notrecommended,4,12235_8,ego_trt_143,alt_25
recommended,4,12270_8,ego_trt_143,alt_55
recommended,4,12271_8,ego_trt_143,alt_55
recommended,3,12272_8,ego_trt_143,alt_55
recommended,5,12273_8,ego_trt_143,alt_55
recommended,4,12274_8,ego_trt_143,alt_55
recommended,3,12275_8,ego_trt_143,alt_55
recommended,5,12310_8,ego_trt_143,alt_2
recommended,5,12311_8,ego_trt_143,alt_2
recommended,4,12312_8,ego_trt_143,alt_2
recommended,4,12313_8,ego_trt_143,alt_2
recommended,4,12314_8,ego_trt_143,alt_2
recommended,4,12315_8,ego_trt_143,alt_2
notrecommended,4,12350_8,ego_trt_143,alt_40
notrecommended,5,12351_8,ego_trt_143,alt_40
notrecommended,4,12352_8,ego_trt_143,alt_40
notrecommended,4,12353_8,ego_trt_143,alt_40
notrecommended,5,12354_8,ego_trt_143,alt_40
notrecommended,4,12355_8,ego_trt_143,alt_40
notrecommended,4,12390_8,ego_trt_143,alt_26
notrecommended,5,12391_8,ego_trt_143,alt_26
notrecommended,4,12392_8,ego_trt_143,alt_26
notrecommended,5,12393_8,ego_trt_143,alt_26
notrecommended,4,12394_8,ego_trt_143,alt_26
notrecommended,4,12395_8,ego_trt_143,alt_26
recommended,4,12222_8,ego_trt_139,alt_54
recommended,4,12223_8,ego_trt_139,alt_54
recommended,4,12224_8,ego_trt_139,alt_54
recommended,4,12225_8,ego_trt_139,alt_54
recommended,4,12226_8,ego_trt_139,alt_54
recommended,4,12227_8,ego_trt_139,alt_54
notrecommended,4,12262_8,ego_trt_139,alt_25
notrecommended,3,12263_8,ego_trt_139,alt_25
notrecommended,4,12264_8,ego_trt_139,alt_25
notrecommended,3,12265_8,ego_trt_139,alt_25
notrecommended,3,12266_8,ego_trt_139,alt_25
notrecommended,4,12267_8,ego_trt_139,alt_25
notrecommended,4,12302_8,ego_trt_139,alt_55
notrecommended,3,12303_8,ego_trt_139,alt_55
notrecommended,4,12304_8,ego_trt_139,alt_55
notrecommended,3,12305_8,ego_trt_139,alt_55
notrecommended,3,12307_8,ego_trt_139,alt_55
recommended,3,12342_8,ego_trt_139,alt_2
recommended,4,12344_8,ego_trt_139,alt_2
recommended,3,12345_8,ego_trt_139,alt_2
recommended,4,12346_8,ego_trt_139,alt_2
recommended,3,12347_8,ego_trt_139,alt_2
notrecommended,4,12382_8,ego_trt_139,alt_40
notrecommended,3,12383_8,ego_trt_139,alt_40
notrecommended,4,12384_8,ego_trt_139,alt_40
notrecommended,3,12385_8,ego_trt_139,alt_40
notrecommended,4,12386_8,ego_trt_139,alt_40
notrecommended,3,12387_8,ego_trt_139,alt_40
notrecommended,3,12422_8,ego_trt_139,alt_26
notrecommended,4,12423_8,ego_trt_139,alt_26
notrecommended,3,12424_8,ego_trt_139,alt_26
notrecommended,4,12425_8,ego_trt_139,alt_26
notrecommended,4,12426_8,ego_trt_139,alt_26
notrecommended,3,12427_8,ego_trt_139,alt_26
notrecommended,2,14736_10,ego_trt_175,alt_58
notrecommended,3,14737_10,ego_trt_175,alt_58
notrecommended,1,14738_10,ego_trt_175,alt_58
notrecommended,2,14739_10,ego_trt_175,alt_58
notrecommended,3,14740_10,ego_trt_175,alt_58
notrecommended,2,14741_10,ego_trt_175,alt_58
notrecommended,3,14776_10,ego_trt_175,alt_11
notrecommended,1,14777_10,ego_trt_175,alt_11
notrecommended,2,14778_10,ego_trt_175,alt_11
notrecommended,2,14779_10,ego_trt_175,alt_11
notrecommended,1,14780_10,ego_trt_175,alt_11
notrecommended,2,14781_10,ego_trt_175,alt_11
notrecommended,2,14816_10,ego_trt_175,alt_43
notrecommended,1,14817_10,ego_trt_175,alt_43
notrecommended,3,14818_10,ego_trt_175,alt_43
notrecommended,3,14819_10,ego_trt_175,alt_43
notrecommended,3,14820_10,ego_trt_175,alt_43
notrecommended,2,14821_10,ego_trt_175,alt_43
recommended,2,14856_10,ego_trt_175,alt_1
recommended,3,14857_10,ego_trt_175,alt_1
recommended,1,14858_10,ego_trt_175,alt_1
recommended,2,14859_10,ego_trt_175,alt_1
recommended,3,14860_10,ego_trt_175,alt_1
recommended,2,14861_10,ego_trt_175,alt_1
recommended,3,14896_10,ego_trt_175,alt_7
recommended,1,14897_10,ego_trt_175,alt_7
recommended,2,14898_10,ego_trt_175,alt_7
recommended,2,14899_10,ego_trt_175,alt_7
recommended,2,14900_10,ego_trt_175,alt_7
recommended,3,14901_10,ego_trt_175,alt_7
notrecommended,2,14936_10,ego_trt_175,alt_30
notrecommended,1,14937_10,ego_trt_175,alt_30
notrecommended,3,14938_10,ego_trt_175,alt_30
notrecommended,2,14939_10,ego_trt_175,alt_30
notrecommended,2,14940_10,ego_trt_175,alt_30
notrecommended,2,14941_10,ego_trt_175,alt_30
notrecommended,4,5640_7,ego_trt_125,alt_42
notrecommended,5,5641_7,ego_trt_125,alt_42
notrecommended,4,5642_7,ego_trt_125,alt_42
notrecommended,4,5643_7,ego_trt_125,alt_42
notrecommended,3,5644_7,ego_trt_125,alt_42
notrecommended,5,5645_7,ego_trt_125,alt_42
recommended,3,5680_7,ego_trt_125,alt_59
recommended,5,5681_7,ego_trt_125,alt_59
recommended,4,5682_7,ego_trt_125,alt_59
recommended,5,5683_7,ego_trt_125,alt_59
recommended,3,5684_7,ego_trt_125,alt_59
recommended,5,5685_7,ego_trt_125,alt_59
notrecommended,4,5720_7,ego_trt_125,alt_37
notrecommended,4,5721_7,ego_trt_125,alt_37
notrecommended,3,5722_7,ego_trt_125,alt_37
notrecommended,5,5723_7,ego_trt_125,alt_37
notrecommended,5,5724_7,ego_trt_125,alt_37
notrecommended,4,5725_7,ego_trt_125,alt_37
notrecommended,4,5760_7,ego_trt_125,alt_13
notrecommended,5,5761_7,ego_trt_125,alt_13
notrecommended,4,5762_7,ego_trt_125,alt_13
notrecommended,4,5763_7,ego_trt_125,alt_13
notrecommended,5,5764_7,ego_trt_125,alt_13
notrecommended,5,5765_7,ego_trt_125,alt_13
notrecommended,4,5800_7,ego_trt_125,alt_19
notrecommended,5,5801_7,ego_trt_125,alt_19
notrecommended,4,5802_7,ego_trt_125,alt_19
notrecommended,5,5803_7,ego_trt_125,alt_19
notrecommended,4,5804_7,ego_trt_125,alt_19
notrecommended,5,5805_7,ego_trt_125,alt_19
recommended,3,5840_7,ego_trt_125,alt_9
recommended,4,5841_7,ego_trt_125,alt_9
recommended,5,5842_7,ego_trt_125,alt_9
recommended,4,5843_7,ego_trt_125,alt_9
recommended,4,5844_7,ego_trt_125,alt_9
recommended,5,5845_7,ego_trt_125,alt_9
notrecommended,4,5640_7,ego_trt_110,alt_42
notrecommended,3,5641_7,ego_trt_110,alt_42
notrecommended,4,5642_7,ego_trt_110,alt_42
notrecommended,3,5643_7,ego_trt_110,alt_42
notrecommended,5,5644_7,ego_trt_110,alt_42
notrecommended,4,5645_7,ego_trt_110,alt_42
notrecommended,3,5680_7,ego_trt_110,alt_59
notrecommended,2,5681_7,ego_trt_110,alt_59
notrecommended,5,5682_7,ego_trt_110,alt_59
notrecommended,3,5683_7,ego_trt_110,alt_59
notrecommended,3,5684_7,ego_trt_110,alt_59
notrecommended,3,5685_7,ego_trt_110,alt_59
notrecommended,3,5720_7,ego_trt_110,alt_37
notrecommended,2,5721_7,ego_trt_110,alt_37
notrecommended,4,5722_7,ego_trt_110,alt_37
notrecommended,3,5723_7,ego_trt_110,alt_37
notrecommended,4,5724_7,ego_trt_110,alt_37
notrecommended,3,5725_7,ego_trt_110,alt_37
recommended,4,5760_7,ego_trt_110,alt_13
recommended,3,5761_7,ego_trt_110,alt_13
recommended,4,5762_7,ego_trt_110,alt_13
recommended,3,5763_7,ego_trt_110,alt_13
recommended,4,5764_7,ego_trt_110,alt_13
recommended,4,5765_7,ego_trt_110,alt_13
recommended,4,5800_7,ego_trt_110,alt_19
recommended,3,5801_7,ego_trt_110,alt_19
recommended,4,5802_7,ego_trt_110,alt_19
recommended,3,5803_7,ego_trt_110,alt_19
recommended,4,5804_7,ego_trt_110,alt_19
recommended,3,5805_7,ego_trt_110,alt_19
notrecommended,4,5840_7,ego_trt_110,alt_9
notrecommended,3,5841_7,ego_trt_110,alt_9
notrecommended,5,5842_7,ego_trt_110,alt_9
notrecommended,4,5843_7,ego_trt_110,alt_9
notrecommended,4,5844_7,ego_trt_110,alt_9
notrecommended,3,5845_7,ego_trt_110,alt_9
notrecommended,4,12198_8,ego_trt_143,alt_54
notrecommended,3,12199_8,ego_trt_143,alt_54
notrecommended,5,12200_8,ego_trt_143,alt_54
notrecommended,5,12201_8,ego_trt_143,alt_54
notrecommended,4,12202_8,ego_trt_143,alt_54
notrecommended,5,12203_8,ego_trt_143,alt_54
notrecommended,5,12238_8,ego_trt_143,alt_25
notrecommended,4,12239_8,ego_trt_143,alt_25
notrecommended,3,12240_8,ego_trt_143,alt_25
notrecommended,4,12241_8,ego_trt_143,alt_25
notrecommended,4,12242_8,ego_trt_143,alt_25
notrecommended,4,12243_8,ego_trt_143,alt_25
recommended,5,12278_8,ego_trt_143,alt_55
recommended,3,12279_8,ego_trt_143,alt_55
recommended,4,12280_8,ego_trt_143,alt_55
recommended,4,12281_8,ego_trt_143,alt_55
recommended,3,12282_8,ego_trt_143,alt_55
recommended,4,12283_8,ego_trt_143,alt_55
notrecommended,4,12318_8,ego_trt_143,alt_2
notrecommended,4,12319_8,ego_trt_143,alt_2
notrecommended,4,12320_8,ego_trt_143,alt_2
notrecommended,4,12321_8,ego_trt_143,alt_2
notrecommended,5,12322_8,ego_trt_143,alt_2
notrecommended,5,12323_8,ego_trt_143,alt_2
recommended,5,12358_8,ego_trt_143,alt_40
recommended,4,12359_8,ego_trt_143,alt_40
recommended,4,12360_8,ego_trt_143,alt_40
recommended,4,12361_8,ego_trt_143,alt_40
recommended,5,12362_8,ego_trt_143,alt_40
recommended,4,12363_8,ego_trt_143,alt_40
notrecommended,4,12398_8,ego_trt_143,alt_26
notrecommended,4,12399_8,ego_trt_143,alt_26
notrecommended,3,12400_8,ego_trt_143,alt_26
notrecommended,4,12401_8,ego_trt_143,alt_26
notrecommended,4,12402_8,ego_trt_143,alt_26
notrecommended,5,12403_8,ego_trt_143,alt_26
notrecommended,3,14744_10,ego_trt_175,alt_58
notrecommended,2,14745_10,ego_trt_175,alt_58
notrecommended,3,14746_10,ego_trt_175,alt_58
notrecommended,2,14747_10,ego_trt_175,alt_58
notrecommended,3,14749_10,ego_trt_175,alt_58
notrecommended,3,14784_10,ego_trt_175,alt_11
notrecommended,2,14785_10,ego_trt_175,alt_11
notrecommended,3,14786_10,ego_trt_175,alt_11
notrecommended,2,14787_10,ego_trt_175,alt_11
notrecommended,4,14788_10,ego_trt_175,alt_11
notrecommended,2,14789_10,ego_trt_175,alt_11
notrecommended,3,14824_10,ego_trt_175,alt_43
notrecommended,4,14826_10,ego_trt_175,alt_43
notrecommended,2,14827_10,ego_trt_175,alt_43
notrecommended,4,14828_10,ego_trt_175,alt_43
notrecommended,2,14829_10,ego_trt_175,alt_43
recommended,4,14864_10,ego_trt_175,alt_1
recommended,1,14865_10,ego_trt_175,alt_1
recommended,3,14866_10,ego_trt_175,alt_1
recommended,2,14867_10,ego_trt_175,alt_1
recommended,3,14868_10,ego_trt_175,alt_1
recommended,3,14869_10,ego_trt_175,alt_1
notrecommended,2,14904_10,ego_trt_175,alt_7
notrecommended,3,14905_10,ego_trt_175,alt_7
notrecommended,2,14906_10,ego_trt_175,alt_7
notrecommended,2,14907_10,ego_trt_175,alt_7
notrecommended,4,14908_10,ego_trt_175,alt_7
notrecommended,2,14909_10,ego_trt_175,alt_7
recommended,3,14944_10,ego_trt_175,alt_30
recommended,2,14945_10,ego_trt_175,alt_30
recommended,3,14946_10,ego_trt_175,alt_30
recommended,1,14947_10,ego_trt_175,alt_30
recommended,4,14948_10,ego_trt_175,alt_30
recommended,2,14949_10,ego_trt_175,alt_30
recommended,4,5648_7,ego_trt_125,alt_42
recommended,5,5649_7,ego_trt_125,alt_42
recommended,4,5650_7,ego_trt_125,alt_42
recommended,4,5651_7,ego_trt_125,alt_42
recommended,5,5652_7,ego_trt_125,alt_42
recommended,4,5653_7,ego_trt_125,alt_42
notrecommended,4,5688_7,ego_trt_125,alt_59
notrecommended,5,5689_7,ego_trt_125,alt_59
notrecommended,4,5690_7,ego_trt_125,alt_59
notrecommended,4,5691_7,ego_trt_125,alt_59
notrecommended,3,5692_7,ego_trt_125,alt_59
notrecommended,5,5693_7,ego_trt_125,alt_59
notrecommended,4,5728_7,ego_trt_125,alt_37
notrecommended,4,5729_7,ego_trt_125,alt_37
notrecommended,5,5730_7,ego_trt_125,alt_37
notrecommended,4,5731_7,ego_trt_125,alt_37
notrecommended,4,5732_7,ego_trt_125,alt_37
notrecommended,5,5733_7,ego_trt_125,alt_37
notrecommended,4,5768_7,ego_trt_125,alt_13
notrecommended,4,5770_7,ego_trt_125,alt_13
notrecommended,3,5771_7,ego_trt_125,alt_13
notrecommended,5,5772_7,ego_trt_125,alt_13
notrecommended,4,5773_7,ego_trt_125,alt_13
notrecommended,4,5808_7,ego_trt_125,alt_19
notrecommended,5,5809_7,ego_trt_125,alt_19
notrecommended,4,5810_7,ego_trt_125,alt_19
notrecommended,4,5811_7,ego_trt_125,alt_19
notrecommended,3,5812_7,ego_trt_125,alt_19
notrecommended,5,5813_7,ego_trt_125,alt_19
recommended,4,5850_7,ego_trt_125,alt_9
recommended,4,5851_7,ego_trt_125,alt_9
recommended,5,5852_7,ego_trt_125,alt_9
recommended,4,5853_7,ego_trt_125,alt_9
notrecommended,3,5648_7,ego_trt_110,alt_42
notrecommended,5,5649_7,ego_trt_110,alt_42
notrecommended,4,5650_7,ego_trt_110,alt_42
notrecommended,3,5651_7,ego_trt_110,alt_42
notrecommended,4,5652_7,ego_trt_110,alt_42
notrecommended,3,5653_7,ego_trt_110,alt_42
notrecommended,2,5688_7,ego_trt_110,alt_59
notrecommended,4,5689_7,ego_trt_110,alt_59
notrecommended,2,5690_7,ego_trt_110,alt_59
notrecommended,4,5691_7,ego_trt_110,alt_59
notrecommended,2,5692_7,ego_trt_110,alt_59
notrecommended,5,5693_7,ego_trt_110,alt_59
recommended,4,5728_7,ego_trt_110,alt_37
recommended,4,5729_7,ego_trt_110,alt_37
recommended,2,5730_7,ego_trt_110,alt_37
recommended,4,5731_7,ego_trt_110,alt_37
recommended,2,5732_7,ego_trt_110,alt_37
recommended,4,5733_7,ego_trt_110,alt_37
notrecommended,4,5768_7,ego_trt_110,alt_13
notrecommended,4,5770_7,ego_trt_110,alt_13
notrecommended,4,5771_7,ego_trt_110,alt_13
notrecommended,3,5772_7,ego_trt_110,alt_13
notrecommended,5,5773_7,ego_trt_110,alt_13
recommended,3,5808_7,ego_trt_110,alt_19
recommended,3,5809_7,ego_trt_110,alt_19
recommended,4,5810_7,ego_trt_110,alt_19
recommended,3,5811_7,ego_trt_110,alt_19
recommended,4,5812_7,ego_trt_110,alt_19
recommended,3,5813_7,ego_trt_110,alt_19
notrecommended,3,5850_7,ego_trt_110,alt_9
notrecommended,4,5851_7,ego_trt_110,alt_9
notrecommended,3,5852_7,ego_trt_110,alt_9
notrecommended,4,5853_7,ego_trt_110,alt_9
notrecommended,5,12206_8,ego_trt_143,alt_54
notrecommended,5,12207_8,ego_trt_143,alt_54
notrecommended,4,12208_8,ego_trt_143,alt_54
notrecommended,5,12209_8,ego_trt_143,alt_54
notrecommended,4,12210_8,ego_trt_143,alt_54
notrecommended,5,12211_8,ego_trt_143,alt_54
recommended,5,12246_8,ego_trt_143,alt_25
recommended,4,12247_8,ego_trt_143,alt_25
recommended,5,12248_8,ego_trt_143,alt_25
recommended,4,12249_8,ego_trt_143,alt_25
recommended,5,12250_8,ego_trt_143,alt_25
recommended,4,12251_8,ego_trt_143,alt_25
notrecommended,5,12286_8,ego_trt_143,alt_55
notrecommended,5,12287_8,ego_trt_143,alt_55
notrecommended,5,12288_8,ego_trt_143,alt_55
notrecommended,5,12289_8,ego_trt_143,alt_55
notrecommended,4,12290_8,ego_trt_143,alt_55
recommended,5,12326_8,ego_trt_143,alt_2
recommended,5,12327_8,ego_trt_143,alt_2
recommended,4,12328_8,ego_trt_143,alt_2
recommended,5,12329_8,ego_trt_143,alt_2
recommended,4,12330_8,ego_trt_143,alt_2
recommended,5,12331_8,ego_trt_143,alt_2
notrecommended,4,12366_8,ego_trt_143,alt_40
notrecommended,5,12367_8,ego_trt_143,alt_40
notrecommended,3,12368_8,ego_trt_143,alt_40
notrecommended,5,12369_8,ego_trt_143,alt_40
notrecommended,4,12370_8,ego_trt_143,alt_40
notrecommended,4,12371_8,ego_trt_143,alt_40
notrecommended,5,12406_8,ego_trt_143,alt_26
notrecommended,4,12407_8,ego_trt_143,alt_26
notrecommended,4,12408_8,ego_trt_143,alt_26
notrecommended,4,12409_8,ego_trt_143,alt_26
notrecommended,3,12410_8,ego_trt_143,alt_26
notrecommended,5,12411_8,ego_trt_143,alt_26
recommended,4,5656_7,ego_trt_125,alt_42
recommended,4,5658_7,ego_trt_125,alt_42
recommended,5,5659_7,ego_trt_125,alt_42
recommended,4,5660_7,ego_trt_125,alt_42
recommended,5,5661_7,ego_trt_125,alt_42
recommended,3,5696_7,ego_trt_125,alt_59
recommended,5,5697_7,ego_trt_125,alt_59
recommended,4,5698_7,ego_trt_125,alt_59
recommended,3,5699_7,ego_trt_125,alt_59
recommended,5,5700_7,ego_trt_125,alt_59
recommended,5,5701_7,ego_trt_125,alt_59
notrecommended,3,5736_7,ego_trt_125,alt_37
notrecommended,4,5737_7,ego_trt_125,alt_37
notrecommended,5,5738_7,ego_trt_125,alt_37
notrecommended,4,5739_7,ego_trt_125,alt_37
notrecommended,4,5740_7,ego_trt_125,alt_37
notrecommended,5,5741_7,ego_trt_125,alt_37
notrecommended,4,5776_7,ego_trt_125,alt_13
notrecommended,5,5777_7,ego_trt_125,alt_13
notrecommended,4,5778_7,ego_trt_125,alt_13
notrecommended,4,5780_7,ego_trt_125,alt_13
notrecommended,5,5781_7,ego_trt_125,alt_13
notrecommended,3,5816_7,ego_trt_125,alt_19
notrecommended,5,5817_7,ego_trt_125,alt_19
notrecommended,4,5818_7,ego_trt_125,alt_19
notrecommended,3,5819_7,ego_trt_125,alt_19
notrecommended,5,5820_7,ego_trt_125,alt_19
notrecommended,4,5821_7,ego_trt_125,alt_19
notrecommended,3,5856_7,ego_trt_125,alt_9
notrecommended,4,5857_7,ego_trt_125,alt_9
notrecommended,5,5858_7,ego_trt_125,alt_9
notrecommended,4,5859_7,ego_trt_125,alt_9
notrecommended,4,5860_7,ego_trt_125,alt_9
notrecommended,5,5861_7,ego_trt_125,alt_9
recommended,5,5656_7,ego_trt_110,alt_42
recommended,4,5658_7,ego_trt_110,alt_42
recommended,3,5659_7,ego_trt_110,alt_42
recommended,2,5660_7,ego_trt_110,alt_42
recommended,4,5661_7,ego_trt_110,alt_42
notrecommended,2,5696_7,ego_trt_110,alt_59
notrecommended,5,5697_7,ego_trt_110,alt_59
notrecommended,4,5698_7,ego_trt_110,alt_59
notrecommended,3,5699_7,ego_trt_110,alt_59
notrecommended,4,5700_7,ego_trt_110,alt_59
notrecommended,3,5701_7,ego_trt_110,alt_59
notrecommended,4,5736_7,ego_trt_110,alt_37
notrecommended,3,5737_7,ego_trt_110,alt_37
notrecommended,4,5738_7,ego_trt_110,alt_37
notrecommended,2,5739_7,ego_trt_110,alt_37
notrecommended,4,5740_7,ego_trt_110,alt_37
notrecommended,3,5741_7,ego_trt_110,alt_37
notrecommended,4,5776_7,ego_trt_110,alt_13
notrecommended,3,5777_7,ego_trt_110,alt_13
notrecommended,3,5778_7,ego_trt_110,alt_13
notrecommended,3,5780_7,ego_trt_110,alt_13
notrecommended,4,5781_7,ego_trt_110,alt_13
notrecommended,3,5816_7,ego_trt_110,alt_19
notrecommended,2,5817_7,ego_trt_110,alt_19
notrecommended,4,5818_7,ego_trt_110,alt_19
notrecommended,3,5819_7,ego_trt_110,alt_19
notrecommended,4,5820_7,ego_trt_110,alt_19
notrecommended,3,5821_7,ego_trt_110,alt_19
recommended,3,5856_7,ego_trt_110,alt_9
recommended,3,5857_7,ego_trt_110,alt_9
recommended,2,5858_7,ego_trt_110,alt_9
recommended,4,5859_7,ego_trt_110,alt_9
